id,review_id,stars,text,sentiment
2081605,M_qYJzmlbJmZOWI6oVqSAw,5.0,Well worth the 45 minutes wait. We got 2 with (onions and American cheese) and ketchup. No need for fries. Definitely a good sandwich and good people behind the counter. Thanks for dinner!,POS
108167,1EeqJ3HJrNfPhW2tTuVFJA,3.0,"I actually think the coffee and the atmosphere is perfect, but my rating is capped at a 3 because there are no power outlets for folks with laptops. Any coffee shop with as many tables as this place has should feature at least a few outlets. Still a very good place in town to get coffee, otherwise.",NEU
4061685,8H2FiEhYHeJYRc2q8O9_1Q,1.0,"I primarily bank online and BMT seems to lock me out of my online account at least once a month. Please stop, my password is correct, but your system has a mind of its own. This is frustrating because there doesn't seem to be an automated system in place to ""unlock"" your account, instead your only option is to call during business hours.",NEG
4983626,_VfvJimZyDnZMP8MfZx_3A,4.0,"I really wanted to give this place a 5 star but I have to be honest about this. The food was service was very good but for one of my dishes, the clam pasta was drenched a thick layer of what looked like to be butter. I couldn't get myself to finish eating the plate because it looked so gross. The service was phenomenal, everyone kept checking up on us to make sure everything about the meal was alright.",POS
22119,Mpf28Y15UVFPbKeoj2Lssg,5.0,Great atmosphere friendly staff and reasonably priced cuisine.Try the egg bake with a side of their terrific bread pudding.,POS
349236,YxjT3pBOHapLfBmVad00XQ,3.0,"My check in didn't work when I was here??? It's in a business park. There was plenty of room on a Saturday night. 

The bartender was attentive. This is a good place to come drink some beers, but it's not my first pick. They have about 18 different selections, but they were all disappointing after all the hype I've seen surrounding their beers. 

I tried 4 different beers, and I didn't think any of them were that great. I had Tickle Parts in the past (from a bar they distribute to), and that's really good. I wanted to try different ones, and I didn't like them. I even went with the styles I usually drink, one of which was a collaboration with Free Will. Maybe it was the Citra hops I don't like. One of them was Citra Drink, but the other three I tried didn't specify the hops used in the description, which would've been helpful. Most descriptions didn't list the hops or any added ingredients. They were just vague descriptions of the ""notes"" you can taste. 

There was a huge can fridge filled with Contemporary Centennial, a New England IPA that wasn't available on tap. They release their best beers in cans on (I believe the last was) Thursday. This makes it hard for anyone who lives far (like me) to access the cans. In the last ""can release"" they were only released in cans and not even on tap. This is the first time I've encountered ""take out cans only."" They sell out very quickly, which limits the number of buyers to dedicated ""beer nerds"" who will take off work during the week to buy beer. I think they should make their better beer more accessible.

Go to phillyfoodandbrews.com for more!",NEU
6541861,6XCvzDudaTAG-QX4cuDK0Q,5.0,"Wanna compare CPK and Long Board Pizza? Price? CPK is $5-$10 more than Long Boards... Quality? Same but its more tastier at Long Boards... selections? CPK got more selections like sides, appetizers and drinks than Long Boards... Location? CPK is inside GSR... Long Boards is easy access and smoke free... plus theres a yogurt place next door.. so what are you waiting for.. lets go! Get some pie!",POS
851609,B3WlhEP6LPrsPfedZVjkqA,4.0,"Booked here after room issue at Ponce De Leon Hotel. I was so relieved to see our room- the typical courtyard room, which is a great thing considering the hotel I just came from. I walked in and said ""ahhhhhhh yesssss."" What a difference. 
Only thing I don't like is the mandatory valet. It's not needed and for $15 a night, it adds up. Didn't have too much interaction with staff but they all seems ready to assist. The check in was smooth. Got a great nights sleep and that's everything to me!",POS
1416575,6aAZOq8IPXpEfVb-smmoNQ,4.0,"I tried New Leaf 2 last week with my husband and brother. We shared some Dim Sun which was really good. My brother got some sushi rolls and it came out on this huge 3 tier server That was really good. My husband and I got the walnut asparagus beef that was soooo very good. The only reason I did not give them 5 stars is because the wait staff was a joke. 
They were getting orders confused between tables. You had to wait long periods of time to get a drink or extra Dim Sum sauce. 
So food excellent but wait staff not do much.  Go when you have time.",POS
3620248,3YbRZjUDp11q-sTw-LifBg,5.0,INCREDIBLE!!! The best smoothies bar none. There is a long line (especially on Sunday's where they do buy one get one free) but it's worth it! My only complaint is I wish the place was bigger and there were more locations.,POS
6717315,bpmM68zNHyjsixAyMGq4Hw,4.0,"Best sushi place in Reno. That being said - unfortunately, Reno isn't  blessed with a lot of outstanding Sushi restaurants. Only annoying is the fact that they don't take reservations under 5 people & the wait is always at least 30-45 minutes if you don't arrive right when they open.",POS
6788573,fIiVerGSghIkt0jXgTdgdw,3.0,"Way better selection than the slidell location. But if you want to try something on, forget it. The dressing rooms are a wreck, down right disgusting. The employees there should spend more time cleaning the actual stalls rather than standing at the desk handing out numbers to match the article of clothing you have to try on.

I don't write bad reviews often but avoid the dressing rooms here at all costs! Everything else is great!",NEU
6436305,aY-164SlWEjE0jjfSCwZuw,4.0,"Happy Wok is the best non-elegant (non Da Shin) Chinese I've had in Delco and better compared to other Chinese joints in the area. 

I'm pretty sure I've said it before but it really grosses me out when Chinese places load up on the sauce. For me Happy Wok scores major points for not drowning their food. 

I've eaten lunch in the restaurant in a pinch but it's best to just do take-out.

My favorite from here is the General Tso's combo which is around (I don't have a menu on hand) $5 for lunch and $8 for dinner which is par for the course for Chinese places.",POS
